"RouteId","Latitude","Longitude","DateTime","Heading","Speed","Distance","Elevation","Accuracy"
"2213","30.39357289","-97.75199383","2016-09-19 17:55:11.000-0400","29.6","13.063729","6.54895","245.0","3.0"
"2213","30.39360755","-97.75196727","2016-09-19 17:55:12.000-0400","32.0","9.976752","4.6129303","245.0","3.0"
"2213","30.39363115","-97.75195273","2016-09-19 17:55:13.000-0400","33.7","6.9792523","2.9660506","245.0","3.0"
"2213","30.39364986","-97.7519341","2016-09-19 17:55:14.000-0400","24.3","5.1225924","2.7400255","246.0","3.0"
"2213","30.39366206","-97.75192387","2016-09-19 17:55:15.000-0400","9.6","3.3330405","1.6720529","246.0","3.0"
"2213","30.39366138","-97.75192564","2016-09-19 17:55:16.000-0400","0.0","0.0","0.18605828","247.0","3.0"
"2213","30.3936654","-97.75191867","2016-09-19 17:55:17.000-0400","49.2","2.2145705","0.8045444","247.0","3.0"
"2213","30.39368041","-97.75190441","2016-09-19 17:55:18.000-0400","56.2","4.5857267","2.1556814","247.0","3.0"
"2213","30.39368931","-97.75187224","2016-09-19 17:55:19.000-0400","91.2","8.075353","3.2452583","247.0","3.0"
"2213","30.39367576","-97.75182752","2016-09-19 17:55:20.000-0400","114.3","11.274177","4.5526853","247.0","3.0"
"2213","30.39365907","-97.75178081","2016-09-19 17:55:21.000-0400","116.0","11.609718","4.8553395","247.0","3.0"
"2213","30.39364003","-97.75173579","2016-09-19 17:55:22.000-0400","111.7","10.334662","4.813987","248.0","3.0"
"2213","30.3936166","-97.75168449","2016-09-19 17:55:23.000-0400","120.8","12.795296","5.572475","247.0","3.0"
"2213","30.39358826","-97.75162104","2016-09-19 17:55:24.000-0400","119.8","16.016489","6.8595295","248.0","3.0"
"2213","30.39356274","-97.7515627","2016-09-19 17:55:25.000-0400","116.5","15.076975","6.280019","248.0","3.0"
"2213","30.39353017","-97.75150909","2016-09-19 17:55:26.000-0400","119.8","13.8913965","6.2913537","248.0","3.0"
"2213","30.39350799","-97.75143954","2016-09-19 17:55:27.000-0400","109.1","12.213692","7.121913","249.0","3.0"
"2213","30.39350314","-97.75138298","2016-09-19 17:55:28.000-0400","91.0","10.714942","5.462132","249.0","3.0"
"2213","30.39350657","-97.75133031","2016-09-19 17:55:29.000-0400","86.7","10.5136175","5.0760255","249.0","3.0"
"2213","30.39352655","-97.75128978","2016-09-19 17:55:30.000-0400","58.8","9.238562","4.4808064","248.0","3.0"
"2213","30.39354874","-97.75125585","2016-09-19 17:55:31.000-0400","51.0","9.439886","4.0846224","248.0","3.0"
"2213","30.39358419","-97.75121477","2016-09-19 17:55:32.000-0400","37.6","12.303169","5.5705156","248.0","3.0"
"2213","30.39363379","-97.75117645","2016-09-19 17:55:33.000-0400","34.0","14.428262","6.6179175","247.0","3.0"
"2213","30.39368522","-97.75113474","2016-09-19 17:55:34.000-0400","29.2","14.54011","6.9695554","248.0","3.0"
"2213","30.39374608","-97.75110463","2016-09-19 17:55:35.000-0400","24.7","16.217813","7.3412366","248.0","3.0"
"2213","30.39381007","-97.75108006","2016-09-19 17:55:36.000-0400","17.0","16.553356","7.4765344","248.0","3.0"
"2213","30.39387769","-97.75106632","2016-09-19 17:55:37.000-0400","9.5","15.658579","7.611702","248.0","3.0"
